mark_ref,matt_ref,macro_block,micro_block,score,wj_content,wj_bigram,sr_content,wj_all,rare_inter,pair_classes,lemma_insertions,lemma_deletions,lemma_replacements,lemma_moved_tokens,common_lemmas,mark_only_lemmas,matt_only_lemmas,mark_variant_note_count,matt_variant_note_count,mark_text,matt_text
Mark 14:72,Matt 26:75,23,47,0.425416,0.490838,0.158541,0.580645,0.487749,54.956536,mark_expands;substitution;reordering,2,5,10,απαρνεομαι;ιησους,αλεκτωρ;απαρνεομαι;εγω;ιησους;και;κλαιω;λεγω;ο;οτι;πετρος;πριν;ρημα;τρις;φωνεω,αναμιμνησκω;αυτος;δευτερος;δις;εκ;επιβαλλω;ευθυς;ως,εξερχομαι;εξω;μιμνησκομαι;πικρως,3,2,"καὶ ⸀εὐθὺς ἐκ δευτέρου ἀλέκτωρ ἐφώνησεν· καὶ ἀνεμνήσθη ὁ Πέτρος τὸ ῥῆμα ⸀ὡς εἶπεν αὐτῷ ὁ Ἰησοῦς ὅτι Πρὶν ἀλέκτορα ⸂φωνῆσαι δὶς τρίς με ἀπαρνήσῃ⸃, καὶ ἐπιβαλὼν ἔκλαιεν.","καὶ ἐμνήσθη ὁ Πέτρος τοῦ ⸀ῥήματος Ἰησοῦ ⸀εἰρηκότος ὅτι Πρὶν ἀλέκτορα φωνῆσαι τρὶς ἀπαρνήσῃ με, καὶ ἐξελθὼν ἔξω ἔκλαυσεν πικρῶς."
Mark 15:1,Matt 27:1,23,47,0.178589,0.187402,0.039181,0.333333,0.177959,19.509262,mark_expands;substitution;reordering,0,4,12,και,αρχιερευς;ιησους;και;ο;πρεσβυτερος;συμβουλιον,αποφερω;γραμματευς;δεω;ευθυς;μετα;ολος;παραδιδωμι;πιλατος;ποιεω;πρωι;συνεδριον,αυτος;γινομαι;δε;θανατοω;κατα;λαμβανω;λαος;πας;πρωια;ωστε,2,0,Καὶ ⸀εὐθὺς πρωῒ συμβούλιον ποιήσαντες οἱ ἀρχιερεῖς μετὰ τῶν πρεσβυτέρων καὶ γραμματέων καὶ ὅλον τὸ συνέδριον δήσαντες τὸν Ἰησοῦν ἀπήνεγκαν καὶ ⸀παρέδωκαν Πιλάτῳ.,Πρωΐας δὲ γενομένης συμβούλιον ἔλαβον πάντες οἱ ἀρχιερεῖς καὶ οἱ πρεσβύτεροι τοῦ λαοῦ κατὰ τοῦ Ἰησοῦ ὥστε θανατῶσαι αὐτόν·
Mark 15:2,Matt 27:11,24,48,0.359823,0.410422,0.11911,0.5,0.45355,20.191432,matt_expands;substitution;reordering,7,0,5,λεγω,αυτος;βασιλευς;δε;ειμι;επερωταω;ιουδαιος;και;λεγω;ο;συ,αποκρινομαι;πιλατος,εμπροσθεν;ηγεμων;ιησους;ιστημι;φημι,1,2,καὶ ἐπηρώτησεν αὐτὸν ὁ Πιλᾶτος· Σὺ εἶ ὁ βασιλεὺς τῶν Ἰουδαίων; ὁ δὲ ἀποκριθεὶς ⸂αὐτῷ λέγει⸃· Σὺ λέγεις.,Ὁ δὲ Ἰησοῦς ⸀ἐστάθη ἔμπροσθεν τοῦ ἡγεμόνος· καὶ ἐπηρώτησεν αὐτὸν ὁ ἡγεμὼν λέγων· Σὺ εἶ ὁ βασιλεὺς τῶν Ἰουδαίων; ὁ δὲ Ἰησοῦς ⸀ἔφη· Σὺ λέγεις.
Mark 15:3,Matt 27:12,24,48,0.362594,0.386932,0.203767,0.5,0.375331,11.305177,matt_expands;substitution,3,0,4,,αρχιερευς;αυτος;και;κατηγορεω;ο,πολυς,αποκρινομαι;εν;ουδεις;πρεσβυτερος;υπο,0,1,καὶ κατηγόρουν αὐτοῦ οἱ ἀρχιερεῖς πολλά.,καὶ ἐν τῷ κατηγορεῖσθαι αὐτὸν ὑπὸ τῶν ἀρχιερέων ⸀καὶ πρεσβυτέρων οὐδὲν ἀπεκρίνατο.
Mark 15:4,Matt 27:13,24,48,0.180727,0.20659,0.0,0.285714,0.306191,10.367424,mark_expands;substitution;reordering,3,5,4,αυτος;λεγω,αυτος;λεγω;ο;ου;πιλατος;ποσος;συ,αποκρινομαι;δε;επερωταω;ιδε;κατηγορεω;ουδεις;παλιν,ακουω;καταμαρτυρεω;τοτε,2,0,ὁ δὲ Πιλᾶτος πάλιν ⸀ἐπηρώτα αὐτὸν λέγων· Οὐκ ἀποκρίνῃ οὐδέν; ἴδε πόσα σου ⸀κατηγοροῦσιν.,τότε λέγει αὐτῷ ὁ Πιλᾶτος· Οὐκ ἀκούεις πόσα σου καταμαρτυροῦσιν;
Mark 15:5,Matt 27:14,24,48,0.15331,0.164529,0.0,0.285714,0.221287,9.986324,matt_expands;substitution,5,0,7,,αποκρινομαι;θαυμαζω;ο;ωστε,δε;ιησους;ουδεις;ουκετι;πιλατος,αυτος;εις;ηγεμων;και;λιαν;ου;ουδε;προς;ρημα,0,0,"ὁ δὲ Ἰησοῦς οὐκέτι οὐδὲν ἀπεκρίθη, ὥστε θαυμάζειν τὸν Πιλᾶτον.","καὶ οὐκ ἀπεκρίθη αὐτῷ πρὸς οὐδὲ ἓν ῥῆμα, ὥστε θαυμάζειν τὸν ἡγεμόνα λίαν."
Mark 15:6,Matt 27:15,24,48,0.392977,0.436997,0.095781,0.615385,0.493066,22.888838,matt_expands,5,1,1,,απολυω;δε;δεσμιος;εις;εορτη;κατα;ος,αυτος;παραιτεομαι,ειωθα;ηγεμων;θελω;ο;οχλος,1,0,Κατὰ δὲ ἑορτὴν ἀπέλυεν αὐτοῖς ἕνα δέσμιον ⸂ὃν παρῃτοῦντο⸃.,Κατὰ δὲ ἑορτὴν εἰώθει ὁ ἡγεμὼν ἀπολύειν ἕνα τῷ ὄχλῳ δέσμιον ὃν ἤθελον.
Mark 15:7,Matt 27:16,24,48,0.120948,0.12223,0.0,0.266667,0.126117,8.231579,mark_expands;substitution,1,10,4,,βαραββας;δε;λεγω,δεω;ειμι;εν;μετα;ο;οστις;ποιεω;στασιαστης;στασις;φονος,δεσμιος;επισημος;εχω;ιησους;τοτε,1,1,ἦν δὲ ὁ λεγόμενος Βαραββᾶς μετὰ τῶν ⸀στασιαστῶν δεδεμένος οἵτινες ἐν τῇ στάσει φόνον πεποιήκεισαν.,εἶχον δὲ τότε δέσμιον ἐπίσημον λεγόμενον ⸀Ἰησοῦν Βαραββᾶν.
Mark 15:11,Matt 27:20,24,49,0.230349,0.250932,0.0,0.428571,0.317153,14.931685,substitution,0,0,9,,αρχιερευς;βαραββας;δε;ινα;ο;οχλος,ανασειω;απολυω;αυτος;μαλλον,αιτεω;απολλυμι;ιησους;και;πειθω;πρεσβυτερος,0,0,οἱ δὲ ἀρχιερεῖς ἀνέσεισαν τὸν ὄχλον ἵνα μᾶλλον τὸν Βαραββᾶν ἀπολύσῃ αὐτοῖς.,Οἱ δὲ ἀρχιερεῖς καὶ οἱ πρεσβύτεροι ἔπεισαν τοὺς ὄχλους ἵνα αἰτήσωνται τὸν Βαραββᾶν τὸν δὲ Ἰησοῦν ἀπολέσωσιν.
Mark 15:12,Matt 27:21,24,49,0.212655,0.179716,0.058244,0.470588,0.23104,10.232553,matt_expands;substitution;reordering,2,1,14,αποκρινομαι;δε;ο,αποκρινομαι;αυτος;δε;θελω;λεγω;ο;τις,βασιλευς;ιουδαιος;ος;ουν;παλιν;πιλατος;ποιεω,απο;απολυω;βαραββας;δυο;ηγεμων;συ,4,1,ὁ δὲ Πιλᾶτος ⸂πάλιν ἀποκριθεὶς ἔλεγεν⸃ αὐτοῖς· Τί οὖν ⸀θέλετε ποιήσω ⸂ὃν λέγετε⸃ ⸀τὸν βασιλέα τῶν Ἰουδαίων;,ἀποκριθεὶς δὲ ὁ ἡγεμὼν εἶπεν αὐτοῖς· Τίνα θέλετε ἀπὸ τῶν δύο ἀπολύσω ὑμῖν; οἱ δὲ εἶπαν· ⸀Τὸν Βαραββᾶν.
Mark 15:13,Matt 27:22,24,49,0.11426,0.14411,0.0,0.166667,0.160773,5.51835,matt_expands;substitution;reordering,2,1,10,αυτος,αυτος;ο;σταυροω,δε;κραζω;παλιν,ιησους;λεγω;ουν;πας;πιλατος;ποιεω;τις;χριστος,0,1,οἱ δὲ πάλιν ἔκραξαν· Σταύρωσον αὐτόν.,λέγει αὐτοῖς ὁ Πιλᾶτος· Τί οὖν ποιήσω Ἰησοῦν τὸν λεγόμενον χριστόν; ⸀λέγουσιν πάντες· Σταυρωθήτω.
Mark 15:14,Matt 27:23,24,49,0.544493,0.736206,0.090139,0.571429,0.763795,30.268383,substitution;reordering,2,2,3,κακος;λεγω,γαρ;δε;κακος;κραζω;λεγω;ο;περισσως;ποιεω;σταυροω;τις,αυτος;πιλατος,φημι,2,1,ὁ δὲ Πιλᾶτος ἔλεγεν αὐτοῖς· Τί γὰρ ⸂ἐποίησεν κακόν⸃; οἱ δὲ ⸀περισσῶς ἔκραξαν· Σταύρωσον αὐτόν.,ὁ ⸀δὲ ἔφη· Τί γὰρ κακὸν ἐποίησεν; οἱ δὲ περισσῶς ἔκραζον λέγοντες· Σταυρωθήτω.
Mark 15:15,Matt 27:26,24,49,0.429911,0.507852,0.138346,0.555556,0.556797,31.732567,substitution;reordering,2,2,9,δε;παραδιδωμι,απολυω;αυτος;βαραββας;δε;ιησους;ινα;ο;παραδιδωμι;σταυροω;φραγελλοω,βουλομαι;ικανος;και;οχλος;πιλατος;ποιεω,τοτε,0,0,"ὁ δὲ Πιλᾶτος βουλόμενος τῷ ὄχλῳ τὸ ἱκανὸν ποιῆσαι ἀπέλυσεν αὐτοῖς τὸν Βαραββᾶν, καὶ παρέδωκεν τὸν Ἰησοῦν φραγελλώσας ἵνα σταυρωθῇ.","τότε ἀπέλυσεν αὐτοῖς τὸν Βαραββᾶν, τὸν δὲ Ἰησοῦν φραγελλώσας παρέδωκεν ἵνα σταυρωθῇ."
Mark 15:16,Matt 27:27,24,49,0.305688,0.364006,0.068392,0.470588,0.306698,26.518134,mark_expands;substitution;reordering,1,9,10,ο;πραιτωριον,αυτος;ο;ολος;πραιτωριον;σπειρα;στρατιωτης,απαγω;αυλη;δε;ειμι;εσω;και;ος;συγκαλεω,εις;επι;ηγεμων;ιησους;παραλαμβανω;συναγω;τοτε,0,0,"Οἱ δὲ στρατιῶται ἀπήγαγον αὐτὸν ἔσω τῆς αὐλῆς, ὅ ἐστιν πραιτώριον, καὶ συγκαλοῦσιν ὅλην τὴν σπεῖραν.",Τότε οἱ στρατιῶται τοῦ ἡγεμόνος παραλαβόντες τὸν Ἰησοῦν εἰς τὸ πραιτώριον συνήγαγον ἐπʼ αὐτὸν ὅλην τὴν σπεῖραν.
Mark 15:18,Matt 27:29,24,49,0.206213,0.194802,0.128763,0.333333,0.196945,17.150888,matt_expands;substitution,13,0,8,,αυτος;βασιλευς;ιουδαιος;και;ο;χαιρω,αρχω;ασπαζομαι,ακανθα;γονυπετεω;δεξιος;εκ;εμπαιζω;εμπροσθεν;εν;επι;επιτιθημι;καλαμος;κεφαλη;λεγω;πλεκω;στεφανος,1,4,"καὶ ἤρξαντο ἀσπάζεσθαι αὐτόν· Χαῖρε, ⸀βασιλεῦ τῶν Ἰουδαίων·","καὶ πλέξαντες στέφανον ἐξ ἀκανθῶν ἐπέθηκαν ἐπὶ ⸂τῆς κεφαλῆς⸃ αὐτοῦ καὶ κάλαμον ⸂ἐν τῇ δεξιᾷ⸃ αὐτοῦ, καὶ γονυπετήσαντες ἔμπροσθεν αὐτοῦ ⸀ἐνέπαιξαν αὐτῷ λέγοντες· Χαῖρε, ⸀βασιλεῦ τῶν Ἰουδαίων,"
Mark 15:19,Matt 27:30,24,49,0.381666,0.522333,0.106548,0.333333,0.533125,25.549139,reordering,7,9,1,αυτος;εμπτυω;και;καλαμος;ο,αυτος;εμπτυω;και;καλαμος;κεφαλη;ο;τυπτω,γονυ;προσκυνεω;τιθημι,εις;λαμβανω,0,0,"καὶ ἔτυπτον αὐτοῦ τὴν κεφαλὴν καλάμῳ καὶ ἐνέπτυον αὐτῷ, καὶ τιθέντες τὰ γόνατα προσεκύνουν αὐτῷ.",καὶ ἐμπτύσαντες εἰς αὐτὸν ἔλαβον τὸν κάλαμον καὶ ἔτυπτον εἰς τὴν κεφαλὴν αὐτοῦ.
Mark 15:20,Matt 27:31,24,49,0.438845,0.471799,0.174818,0.666667,0.49498,30.621202,reordering,5,6,1,αυτος;και,αυτος;εκδυω;εμπαιζω;ενδυω;ιματιον;και;ο;οτε;σταυροω,εξαγω;ιδιος;ινα;πορφυρα,απαγω;εις;χλαμυς,2,0,"καὶ ὅτε ἐνέπαιξαν αὐτῷ, ἐξέδυσαν αὐτὸν τὴν πορφύραν καὶ ἐνέδυσαν αὐτὸν τὰ ἱμάτια ⸂τὰ ἴδια⸃. καὶ ἐξάγουσιν αὐτὸν ἵνα ⸀σταυρώσωσιν αὐτόν.","καὶ ὅτε ἐνέπαιξαν αὐτῷ, ἐξέδυσαν αὐτὸν τὴν χλαμύδα καὶ ἐνέδυσαν αὐτὸν τὰ ἱμάτια αὐτοῦ καὶ ἀπήγαγον αὐτὸν εἰς τὸ σταυρῶσαι."
Mark 15:21,Matt 27:32,24,49,0.277317,0.372679,0.052738,0.3,0.36427,30.841842,mark_expands;substitution;reordering,0,12,8,κυρηναιος;σιμων,αγγαρευω;αιρω;αυτος;ινα;κυρηναιος;ο;σιμων;σταυρος,αγρος;αλεξανδρος;απο;ερχομαι;και;παραγω;πατηρ;ρουφος;τις,ανθρωπος;δε;εξερχομαι;ευρισκω;ονομα;ουτος,0,0,"Καὶ ἀγγαρεύουσιν παράγοντά τινα Σίμωνα Κυρηναῖον ἐρχόμενον ἀπʼ ἀγροῦ, τὸν πατέρα Ἀλεξάνδρου καὶ Ῥούφου, ἵνα ἄρῃ τὸν σταυρὸν αὐτοῦ.",Ἐξερχόμενοι δὲ εὗρον ἄνθρωπον Κυρηναῖον ὀνόματι Σίμωνα· τοῦτον ἠγγάρευσαν ἵνα ἄρῃ τὸν σταυρὸν αὐτοῦ.
Mark 15:22,Matt 27:33,24,49,0.433624,0.563535,0.088245,0.533333,0.51305,22.65037,mark_expands;substitution;reordering,1,2,4,τοπος,γολγοθα;ειμι;και;κρανιον;ος;τοπος,αυτος;επι;μεθερμηνευω;ο;φερω,εις;ερχομαι;λεγω,3,1,"καὶ φέρουσιν αὐτὸν ἐπὶ ⸀τὸν ⸀Γολγοθᾶν τόπον, ὅ ἐστιν ⸀μεθερμηνευόμενον Κρανίου Τόπος.","Καὶ ἐλθόντες εἰς τόπον λεγόμενον Γολγοθᾶ, ὅ ἐστιν ⸂Κρανίου Τόπος λεγόμενος⸃,"
Mark 15:23,Matt 27:34,24,49,0.215161,0.235438,0.0,0.428571,0.234993,13.69939,substitution;reordering,0,1,8,και,αυτος;διδωμι;και;οινος;ου,δε;λαμβανω;ος;σμυρνιζω,γευομαι;θελω;μετα;μιγνυμι;πινω;χολη,2,2,"καὶ ἐδίδουν ⸀αὐτῷ ἐσμυρνισμένον οἶνον, ⸀ὃς δὲ οὐκ ἔλαβεν.",ἔδωκαν αὐτῷ πιεῖν ⸀οἶνον μετὰ χολῆς μεμιγμένον· καὶ γευσάμενος οὐκ ⸀ἠθέλησεν πιεῖν.
Mark 15:24,Matt 27:35,24,49,0.837233,0.863293,0.791286,0.909091,0.691111,30.146744,mark_expands,1,7,0,,αυτος;βαλλω;διαμεριζω;ιματιον;κληρος;ο;σταυροω,αιρω;επι;και;τις,δε,1,0,"καὶ ⸂σταυροῦσιν αὐτὸν καὶ⸃ διαμερίζονται τὰ ἱμάτια αὐτοῦ, βάλλοντες κλῆρον ἐπʼ αὐτὰ τίς τί ἄρῃ.","σταυρώσαντες δὲ αὐτὸν διεμερίσαντο τὰ ἱμάτια αὐτοῦ βάλλοντες κλῆρον,"
Mark 15:26,Matt 27:37,24,49,0.306075,0.369314,0.074638,0.428571,0.355102,20.142341,substitution;reordering,0,0,8,ειμι,αιτια;αυτος;βασιλευς;ειμι;ιουδαιος;και;ο,επιγραφη;επιγραφω,γραφω;επανω;επιτιθημι;ιησους;κεφαλη;ουτος,0,0,καὶ ἦν ἡ ἐπιγραφὴ τῆς αἰτίας αὐτοῦ ἐπιγεγραμμένη· Ὁ βασιλεὺς τῶν Ἰουδαίων.,καὶ ἐπέθηκαν ἐπάνω τῆς κεφαλῆς αὐτοῦ τὴν αἰτίαν αὐτοῦ γεγραμμένην· Οὗτός ἐστιν Ἰησοῦς ὁ βασιλεὺς τῶν Ἰουδαίων.
Mark 15:27,Matt 27:38,24,49,0.891463,0.892045,0.846587,0.933333,0.91729,32.213255,mark_expands;substitution;reordering,0,2,2,σταυροω,αυτος;δεξιος;δυο;εις;εκ;ευωνυμος;και;ληστης;σταυροω;συν,,τοτε,1,0,"καὶ σὺν αὐτῷ σταυροῦσιν δύο λῃστάς, ἕνα ἐκ δεξιῶν καὶ ἕνα ἐξ εὐωνύμων ⸀αὐτοῦ.","Τότε σταυροῦνται σὺν αὐτῷ δύο λῃσταί, εἷς ἐκ δεξιῶν καὶ εἷς ἐξ εὐωνύμων."
Mark 15:29,Matt 27:39,24,49,0.444302,0.459128,0.337334,0.571429,0.390746,25.549139,mark_expands,1,13,0,,αυτος;βλασφημεω;κεφαλη;κινεω;ο;παραπορευομαι,εν;ημερα;και;καταλυω;λεγω;ναος;οικοδομεω;ουα;τρεις,δε,1,0,"Καὶ οἱ παραπορευόμενοι ἐβλασφήμουν αὐτὸν κινοῦντες τὰς κεφαλὰς αὐτῶν καὶ λέγοντες· Οὐὰ ὁ καταλύων τὸν ναὸν καὶ ⸂οἰκοδομῶν ἐν τρισὶν ἡμέραις⸃,",οἱ δὲ παραπορευόμενοι ἐβλασφήμουν αὐτὸν κινοῦντες τὰς κεφαλὰς αὐτῶν
Mark 15:30,Matt 27:40,24,49,0.271082,0.295716,0.085837,0.4,0.365507,16.899574,matt_expands,16,0,0,,απο;καταβαινω;ο;σεαυτου;σταυρος;σωζω,,ει;ειμι;εν;ημερα;θεος;και;καταλυω;λεγω;ναος;οικοδομεω;τρεις;υιος,1,1,σῶσον σεαυτὸν ⸀καταβὰς ἀπὸ τοῦ σταυροῦ.,"καὶ λέγοντες· Ὁ καταλύων τὸν ναὸν καὶ ἐν τρισὶν ἡμέραις οἰκοδομῶν, σῶσον σεαυτόν· εἰ υἱὸς εἶ τοῦ θεοῦ, ⸀κατάβηθι ἀπὸ τοῦ σταυροῦ."
Mark 15:31,Matt 27:41,24,49,0.514374,0.556633,0.342415,0.666667,0.449522,28.283696,mark_expands,2,8,0,,αρχιερευς;γραμματευς;εμπαιζω;και;λεγω;μετα;ο;ομοιως,αλληλων;αλλος;δυναμαι;εαυτου;ου;προς;σωζω,πρεσβυτερος,0,2,"ὁμοίως καὶ οἱ ἀρχιερεῖς ἐμπαίζοντες πρὸς ἀλλήλους μετὰ τῶν γραμματέων ἔλεγον· Ἄλλους ἔσωσεν, ἑαυτὸν οὐ δύναται σῶσαι·",ὁμοίως ⸀καὶ οἱ ἀρχιερεῖς ἐμπαίζοντες μετὰ τῶν γραμματέων καὶ ⸀πρεσβυτέρων ἔλεγον·
