book,ref,chapter,verse,token_count_morphgnt,content_token_count_morphgnt,normalized_tokens_morphgnt,content_tokens_morphgnt,lemma_tokens_all,lemma_tokens_content,pos_sequence,long_ending_status
1Cor,1Cor 11:4,11,4,12,8,πασ ανηρ προσευχομενοσ η προφητευων κατα κεφαλησ εχων καταισχυνει την κεφαλην αυτου,πασ ανηρ προσευχομενοσ προφητευων κεφαλησ εχων καταισχυνει κεφαλην,πασ ανηρ προσευχομαι η προφητευω κατα κεφαλη εχω καταισχυνω ο κεφαλη αυτοσ,πασ ανηρ προσευχομαι προφητευω κεφαλη εχω καταισχυνω κεφαλη,A- N- V- C- V- P- N- V- V- RA N- RP,main_text
1Cor,1Cor 11:5,11,5,21,12,πασα δε γυνη προσευχομενη η προφητευουσα ακατακαλυπτω τη κεφαλη καταισχυνει την κεφαλην αυτησ εν γαρ εστιν και το αυτο τη εξυρημενη,πασα γυνη προσευχομενη προφητευουσα ακατακαλυπτω κεφαλη καταισχυνει κεφαλην εν εστιν αυτο εξυρημενη,πασ δε γυνη προσευχομαι η προφητευω ακατακαλυπτοσ ο κεφαλη καταισχυνω ο κεφαλη αυτοσ εισ γαρ ειμι και ο αυτοσ ο ξυραομαι,πασ γυνη προσευχομαι προφητευω ακατακαλυπτοσ κεφαλη καταισχυνω κεφαλη εισ ειμι αυτοσ ξυραομαι,A- C- N- V- C- V- A- RA N- V- RA N- RP A- C- V- C- RA A- RA V-,main_text
1Cor,1Cor 11:6,11,6,16,10,ει γαρ ου κατακαλυπτεται γυνη και κειρασθω ει δε αισχρον γυναικι το κειρασθαι η ξυρασθαι κατακαλυπτεσθω,ου κατακαλυπτεται γυνη και κειρασθω αισχρον γυναικι κειρασθαι ξυρασθαι κατακαλυπτεσθω,ει γαρ ου κατακαλυπτομαι γυνη και κειρω ει δε αισχροσ γυνη ο κειρω η ξυραομαι κατακαλυπτομαι,ου κατακαλυπτομαι γυνη και κειρω αισχροσ γυνη κειρω ξυραομαι κατακαλυπτομαι,C- C- D- V- N- D- V- C- C- A- N- RA V- C- V- V-,main_text
1Cor,1Cor 11:7,11,7,19,13,ανηρ μεν γαρ ου οφειλει κατακαλυπτεσθαι την κεφαλην εικων και δοξα θεου υπαρχων η γυνη δε δοξα ανδροσ εστιν,ανηρ ου οφειλει κατακαλυπτεσθαι κεφαλην εικων δοξα θεου υπαρχων γυνη δοξα ανδροσ εστιν,ανηρ μεν γαρ ου οφειλω κατακαλυπτομαι ο κεφαλη εικων και δοξα θεοσ υπαρχω ο γυνη δε δοξα ανηρ ειμι,ανηρ ου οφειλω κατακαλυπτομαι κεφαλη εικων δοξα θεοσ υπαρχω γυνη δοξα ανηρ ειμι,N- C- C- D- V- V- RA N- N- C- N- N- V- RA N- C- N- N- V-,main_text
1Cor,1Cor 11:8,11,8,10,6,ου γαρ εστιν ανηρ εκ γυναικοσ αλλα γυνη εκ ανδροσ,ου εστιν ανηρ γυναικοσ γυνη ανδροσ,ου γαρ ειμι ανηρ εκ γυνη αλλα γυνη εκ ανηρ,ου ειμι ανηρ γυνη γυνη ανηρ,D- C- V- N- P- N- C- N- P- N-,main_text
1Cor,1Cor 11:9,11,9,13,7,και γαρ ου εκτισθη ανηρ δια την γυναικα αλλα γυνη δια τον ανδρα,και ου εκτισθη ανηρ γυναικα γυνη ανδρα,και γαρ ου κτιζω ανηρ δια ο γυνη αλλα γυνη δια ο ανηρ,και ου κτιζω ανηρ γυνη γυνη ανηρ,D- C- D- V- N- P- RA N- C- N- P- RA N-,main_text
1Cor,1Cor 11:10,11,10,13,6,δια τουτο οφειλει η γυνη εξουσιαν εχειν επι τησ κεφαλησ δια τουσ αγγελουσ,οφειλει γυνη εξουσιαν εχειν κεφαλησ αγγελουσ,δια ουτοσ οφειλω ο γυνη εξουσια εχω επι ο κεφαλη δια ο αγγελοσ,οφειλω γυνη εξουσια εχω κεφαλη αγγελοσ,P- RD V- RA N- N- V- P- RA N- P- RA N-,main_text
1Cor,1Cor 11:11,11,11,11,5,πλην ουτε γυνη χωρισ ανδροσ ουτε ανηρ χωρισ γυναικοσ εν κυριω,γυνη ανδροσ ανηρ γυναικοσ κυριω,πλην ουτε γυνη χωρισ ανηρ ουτε ανηρ χωρισ γυνη εν κυριοσ,γυνη ανηρ ανηρ γυνη κυριοσ,C- C- N- P- N- C- N- P- N- P- N-,main_text
1Cor,1Cor 11:12,11,12,20,8,ωσπερ γαρ η γυνη εκ του ανδροσ ουτωσ και ο ανηρ δια τησ γυναικοσ τα δε παντα εκ του θεου,γυνη ανδροσ ουτωσ και ανηρ γυναικοσ παντα θεου,ωσπερ γαρ ο γυνη εκ ο ανηρ ουτωσ και ο ανηρ δια ο γυνη ο δε πασ εκ ο θεοσ,γυνη ανηρ ουτωσ και ανηρ γυνη πασ θεοσ,C- C- RA N- P- RA N- D- D- RA N- P- RA N- RA C- A- P- RA N-,main_text
1Cor,1Cor 11:13,11,13,11,7,εν υμιν αυτοισ κρινατε πρεπον εστιν γυναικα ακατακαλυπτον τω θεω προσευχεσθαι,κρινατε πρεπον εστιν γυναικα ακατακαλυπτον θεω προσευχεσθαι,εν συ αυτοσ κρινω πρεπω ειμι γυνη ακατακαλυπτοσ ο θεοσ προσευχομαι,κρινω πρεπω ειμι γυνη ακατακαλυπτοσ θεοσ προσευχομαι,P- RP RP V- V- V- N- A- RA N- V-,main_text
1Cor,1Cor 11:14,11,14,14,7,ουδε η φυσισ αυτη διδασκει υμασ οτι ανηρ μεν εαν κομα ατιμια αυτω εστιν,ουδε φυσισ διδασκει ανηρ κομα ατιμια εστιν,ουδε ο φυσισ αυτοσ διδασκω συ οτι ανηρ μεν εαν κομαω ατιμια αυτοσ ειμι,ουδε φυσισ διδασκω ανηρ κομαω ατιμια ειμι,D- RA N- RP V- RP C- N- C- C- V- N- RP V-,main_text
1Cor,1Cor 11:15,11,15,13,7,γυνη δε εαν κομα δοξα αυτη εστιν οτι η κομη αντι περιβολαιου δεδοται,γυνη κομα δοξα εστιν κομη περιβολαιου δεδοται,γυνη δε εαν κομαω δοξα αυτοσ ειμι οτι ο κομη αντι περιβολαιον διδωμι,γυνη κομαω δοξα ειμι κομη περιβολαιον διδωμι,N- C- C- V- N- RP V- C- RA N- P- N- V-,main_text
1Cor,1Cor 11:16,11,16,16,8,ει δε τισ δοκει φιλονεικοσ ειναι ημεισ τοιαυτην συνηθειαν ου εχομεν ουδε αι εκκλησιαι του θεου,δοκει φιλονεικοσ ειναι συνηθειαν ου εχομεν εκκλησιαι θεου,ει δε τισ δοκεω φιλονεικοσ ειμι εγω τοιουτοσ συνηθεια ου εχω ουδε ο εκκλησια ο θεοσ,δοκεω φιλονεικοσ ειμι συνηθεια ου εχω εκκλησια θεοσ,C- C- RI V- A- V- RP RD N- D- V- C- RA N- RA N-,main_text
1Cor,1Cor 11:17,11,17,15,7,τουτο δε παραγγελλων ου επαινω οτι ου εισ το κρεισσον αλλα εισ το ησσον συνερχεσθε,παραγγελλων ου επαινω ου κρεισσον ησσον συνερχεσθε,ουτοσ δε παραγγελλω ου επαινεω οτι ου εισ ο κρειττων αλλα εισ ο ησσων συνερχομαι,παραγγελλω ου επαινεω ου κρειττων ησσων συνερχομαι,RD C- V- D- V- C- D- P- RA A- C- P- RA A- V-,main_text
1Cor,1Cor 11:18,11,18,16,8,πρωτον μεν γαρ συνερχομενων υμων εν εκκλησια ακουω σχισματα εν υμιν υπαρχειν και μεροσ τι πιστευω,πρωτον συνερχομενων εκκλησια ακουω σχισματα υπαρχειν μεροσ πιστευω,πρωτοσ μεν γαρ συνερχομαι συ εν εκκλησια ακουω σχισμα εν συ υπαρχω και μεροσ τισ πιστευω,πρωτοσ συνερχομαι εκκλησια ακουω σχισμα υπαρχω μεροσ πιστευω,A- C- C- V- RP P- N- V- N- P- RP V- C- N- RI V-,main_text
1Cor,1Cor 11:19,11,19,15,8,δει γαρ και αιρεσεισ εν υμιν ειναι ινα και οι δοκιμοι φανεροι γενωνται εν υμιν,δει και αιρεσεισ ειναι και δοκιμοι φανεροι γενωνται,δεω γαρ και αιρεσισ εν συ ειμι ινα και ο δοκιμοσ φανεροσ γινομαι εν συ,δεω και αιρεσισ ειμι και δοκιμοσ φανεροσ γινομαι,V- C- D- N- P- RP V- C- D- RA A- A- V- P- RP,main_text
1Cor,1Cor 11:20,11,20,11,7,συνερχομενων ουν υμων επι το αυτο ου εστιν κυριακον δειπνον φαγειν,συνερχομενων αυτο ου εστιν κυριακον δειπνον φαγειν,συνερχομαι ουν συ επι ο αυτοσ ου ειμι κυριακοσ δειπνον εσθιω,συνερχομαι αυτοσ ου ειμι κυριακοσ δειπνον εσθιω,V- C- RP P- RA A- D- V- A- N- V-,main_text
1Cor,1Cor 11:21,11,21,16,7,εκαστοσ γαρ το ιδιον δειπνον προλαμβανει εν τω φαγειν και οσ μεν πεινα οσ δε μεθυει,εκαστοσ ιδιον δειπνον προλαμβανει φαγειν πεινα μεθυει,εκαστοσ γαρ ο ιδιοσ δειπνον προλαμβανω εν ο εσθιω και οσ μεν πειναω οσ δε μεθυω,εκαστοσ ιδιοσ δειπνον προλαμβανω εσθιω πειναω μεθυω,A- C- RA A- N- V- P- RA V- C- RR C- V- RR C- V-,main_text
1Cor,1Cor 11:22,11,22,30,15,μη γαρ οικιασ ου εχετε εισ το εσθιειν και πινειν η τησ εκκλησιασ του θεου καταφρονειτε και καταισχυνετε τουσ μη εχοντασ τι ειπω υμιν επαινεσω υμασ εν τουτω ου επαινω,οικιασ ου εχετε εσθιειν πινειν εκκλησιασ θεου καταφρονειτε καταισχυνετε μη εχοντασ ειπω επαινεσω ου επαινω,μη γαρ οικια ου εχω εισ ο εσθιω και πινω η ο εκκλησια ο θεοσ καταφρονεω και καταισχυνω ο μη εχω τισ λεγω συ επαινεω συ εν ουτοσ ου επαινεω,οικια ου εχω εσθιω πινω εκκλησια θεοσ καταφρονεω καταισχυνω μη εχω λεγω επαινεω ου επαινεω,X- C- N- D- V- P- RA V- C- V- C- RA N- RA N- V- C- V- RA D- V- RI V- RP V- RP P- RD D- V-,main_text
1Cor,1Cor 11:23,11,23,21,11,εγω γαρ παρελαβον απο του κυριου ο και παρεδωκα υμιν οτι ο κυριοσ ιησουσ εν τη νυκτι η παρεδιδετο ελαβεν αρτον,παρελαβον κυριου και παρεδωκα οτι κυριοσ ιησουσ νυκτι παρεδιδετο ελαβεν αρτον,εγω γαρ παραλαμβανω απο ο κυριοσ οσ και παραδιδωμι συ οτι ο κυριοσ ιησουσ εν ο νυξ οσ παραδιδωμι λαμβανω αρτοσ,παραλαμβανω κυριοσ και παραδιδωμι οτι κυριοσ ιησουσ νυξ παραδιδωμι λαμβανω αρτοσ,RP C- V- P- RA N- RR D- V- RP D- RA N- N- P- RA N- RR V- V- N-,main_text
1Cor,1Cor 11:24,11,24,19,8,και ευχαριστησασ εκλασεν και ειπεν τουτο μου εστιν το σωμα το υπερ υμων τουτο ποιειτε εισ την εμην αναμνησιν,ευχαριστησασ εκλασεν ειπεν εστιν σωμα ποιειτε εμην αναμνησιν,και ευχαριστεω κλαω και λεγω ουτοσ εγω ειμι ο σωμα ο υπερ συ ουτοσ ποιεω εισ ο εμοσ αναμνησισ,ευχαριστεω κλαω λεγω ειμι σωμα ποιεω εμοσ αναμνησισ,C- V- V- C- V- RD RP V- RA N- RA P- RP RD V- P- RA A- N-,main_text
1Cor,1Cor 11:25,11,25,28,15,ωσαυτωσ και το ποτηριον μετα το δειπνησαι λεγων τουτο το ποτηριον η καινη διαθηκη εστιν εν τω εμω αιματι τουτο ποιειτε οσακισ εαν πινητε εισ την εμην αναμνησιν,ωσαυτωσ και ποτηριον δειπνησαι λεγων ποτηριον καινη διαθηκη εστιν εμω αιματι ποιειτε πινητε εμην αναμνησιν,ωσαυτωσ και ο ποτηριον μετα ο δειπνεω λεγω ουτοσ ο ποτηριον ο καινοσ διαθηκη ειμι εν ο εμοσ αιμα ουτοσ ποιεω οσακισ εαν πινω εισ ο εμοσ αναμνησισ,ωσαυτωσ και ποτηριον δειπνεω λεγω ποτηριον καινοσ διαθηκη ειμι εμοσ αιμα ποιεω πινω εμοσ αναμνησισ,D- D- RA N- P- RA V- V- RD RA N- RA A- N- V- P- RA A- N- RD V- C- X- V- P- RA A- N-,main_text
1Cor,1Cor 11:26,11,26,19,8,οσακισ γαρ εαν εσθιητε τον αρτον τουτον και το ποτηριον πινητε τον θανατον του κυριου καταγγελλετε αχρι ου ελθη,εσθιητε αρτον ποτηριον πινητε θανατον κυριου καταγγελλετε ελθη,οσακισ γαρ εαν εσθιω ο αρτοσ ουτοσ και ο ποτηριον πινω ο θανατοσ ο κυριοσ καταγγελλω αχρι οσ ερχομαι,εσθιω αρτοσ ποτηριον πινω θανατοσ κυριοσ καταγγελλω ερχομαι,C- C- X- V- RA N- RD C- RA N- V- RA N- RA N- V- P- RR V-,main_text
