source_book,source_ref,target_book,target_ref,target_window_n_verses,rank_within_source,score,token_weighted_jaccard,stem_weighted_jaccard,lcs_len,lcs_ratio,max_exact_run_len,max_exact_run,shared_bigrams,shared_trigrams,shared_fourgrams,shared_content_token_count,shared_content_tokens,source_text,target_text,negative_space_flags,formula_risk,case_priority_score
Col,Col 4:11,Mark,Mark 10:24-25,2,,0.1755,0.0516,0.0525,6,0.2857,5,εισ την βασιλειαν του θεου,4,3,2,3,βασιλειαν εισ ιησουσ,"καὶ Ἰησοῦς ὁ λεγόμενος Ἰοῦστος, οἱ ὄντες ἐκ περιτομῆς, οὗτοι μόνοι συνεργοὶ εἰς τὴν βασιλείαν τοῦ θεοῦ, οἵτινες ἐγενήθησάν μοι παρηγορία.","οἱ δὲ μαθηταὶ ἐθαμβοῦντο ἐπὶ τοῖς λόγοις αὐτοῦ. ὁ δὲ Ἰησοῦς πάλιν ἀποκριθεὶς λέγει αὐτοῖς· Τέκνα, πῶς δύσκολόν ⸀ἐστιν εἰς τὴν βασιλείαν τοῦ θεοῦ εἰσελθεῖν· εὐκοπώτερόν ἐστιν κάμηλον διὰ ⸂τῆς τρυμαλιᾶς τῆς⸃ ῥαφίδος ⸀διελθεῖν ἢ πλούσιον εἰς τὴν βασιλείαν τοῦ θεοῦ εἰσελθεῖν.",nonfungible_phrase_candidate,low,0.4605
Col,Col 4:11,John,John 3:4-5,2,,0.1754,0.0516,0.0522,7,0.3333,5,εισ την βασιλειαν του θεου,4,3,2,3,βασιλειαν εισ ιησουσ,"καὶ Ἰησοῦς ὁ λεγόμενος Ἰοῦστος, οἱ ὄντες ἐκ περιτομῆς, οὗτοι μόνοι συνεργοὶ εἰς τὴν βασιλείαν τοῦ θεοῦ, οἵτινες ἐγενήθησάν μοι παρηγορία.","λέγει πρὸς αὐτὸν ⸀ὁ Νικόδημος· Πῶς δύναται ἄνθρωπος γεννηθῆναι γέρων ὤν; μὴ δύναται εἰς τὴν κοιλίαν τῆς μητρὸς αὐτοῦ δεύτερον εἰσελθεῖν καὶ γεννηθῆναι; ⸀ἀπεκρίθη Ἰησοῦς· Ἀμὴν ἀμὴν λέγω σοι, ἐὰν μή τις γεννηθῇ ἐξ ὕδατος καὶ πνεύματος, οὐ δύναται εἰσελθεῖν εἰς τὴν βασιλείαν τοῦ θεοῦ.",nonfungible_phrase_candidate,low,0.4604
Col,Col 4:11,Matt,Matt 21:30-31,2,,0.1753,0.0514,0.0519,8,0.381,5,εισ την βασιλειαν του θεου,4,3,2,3,βασιλειαν εισ ιησουσ,"καὶ Ἰησοῦς ὁ λεγόμενος Ἰοῦστος, οἱ ὄντες ἐκ περιτομῆς, οὗτοι μόνοι συνεργοὶ εἰς τὴν βασιλείαν τοῦ θεοῦ, οἵτινες ἐγενήθησάν μοι παρηγορία.","⸂προσελθὼν δὲ⸃ τῷ ⸀δευτέρῳ εἶπεν ὡσαύτως· ὁ δὲ ἀποκριθεὶς εἶπεν· ⸂Ἐγώ, κύριε· καὶ οὐκ⸃ ἀπῆλθεν. τίς ἐκ τῶν δύο ἐποίησεν τὸ θέλημα τοῦ πατρός; ⸀λέγουσιν· Ὁ ⸀πρῶτος. λέγει αὐτοῖς ὁ Ἰησοῦς· Ἀμὴν λέγω ὑμῖν ὅτι οἱ τελῶναι καὶ αἱ πόρναι προάγουσιν ὑμᾶς εἰς τὴν βασιλείαν τοῦ θεοῦ.",nonfungible_phrase_candidate,low,0.4603
1Cor,1Cor 1:15,Matt,Matt 18:18-21,4,10.0,0.2502,0.0538,0.054,5,0.5,4,εισ το εμον ονομα,3,2,1,3,εισ εμον ονομα,ἵνα μή τις εἴπῃ ὅτι εἰς τὸ ἐμὸν ὄνομα ⸀ἐβαπτίσθητε·,"ἀμὴν λέγω ὑμῖν, ὅσα ⸀ἐὰν δήσητε ἐπὶ τῆς γῆς ἔσται δεδεμένα ⸀ἐν οὐρανῷ καὶ ὅσα ἐὰν λύσητε ἐπὶ τῆς γῆς ἔσται λελυμένα ⸁ἐν οὐρανῷ. Πάλιν ⸀ἀμὴν λέγω ὑμῖν ὅτι ἐὰν δύο ⸂συμφωνήσωσιν ἐξ ὑμῶν⸃ ἐπὶ τῆς γῆς περὶ παντὸς πράγματος οὗ ἐὰν αἰτήσωνται, γενήσεται αὐτοῖς παρὰ τοῦ πατρός μου τοῦ ἐν οὐρανοῖς. οὗ γάρ εἰσιν δύο ἢ τρεῖς συνηγμένοι εἰς τὸ ἐμὸν ὄνομα, ἐκεῖ εἰμι ἐν μέσῳ αὐτῶν. Τότε προσελθὼν ⸂αὐτῷ ὁ Πέτρος εἶπεν⸃· Κύριε, ποσάκις ἁμαρτήσει εἰς ἐμὲ ὁ ἀδελφός μου καὶ ἀφήσω αὐτῷ; ἕως ἑπτάκις;",nonfungible_phrase_candidate,low,0.4602
Eph,Eph 5:31,Matt,Matt 19:18-21,4,,0.1998,0.0386,0.039,7,0.3333,6,τον πατερα και την μητερα και,5,4,3,2,μητερα πατερα,"ἀντὶ τούτου καταλείψει ἄνθρωπος ⸀τὸν ⸀πατέρα καὶ ⸀τὴν μητέρα καὶ προσκολληθήσεται ⸂τῇ γυναικὶ⸃ αὐτοῦ, καὶ ἔσονται οἱ δύο εἰς σάρκα μίαν.","λέγει αὐτῷ· Ποίας; ὁ δὲ Ἰησοῦς ⸀εἶπεν· Τὸ Οὐ φονεύσεις, Οὐ μοιχεύσεις, Οὐ κλέψεις, Οὐ ψευδομαρτυρήσεις, Τίμα τὸν πατέρα καὶ τὴν μητέρα, καὶ Ἀγαπήσεις τὸν πλησίον σου ὡς σεαυτόν. λέγει αὐτῷ ὁ νεανίσκος· ⸂Πάντα ταῦτα⸃ ⸀ἐφύλαξα· τί ἔτι ὑστερῶ; ἔφη αὐτῷ ὁ Ἰησοῦς· Εἰ θέλεις τέλειος εἶναι, ὕπαγε πώλησόν σου τὰ ὑπάρχοντα καὶ ⸀δὸς πτωχοῖς, καὶ ἕξεις θησαυρὸν ἐν ⸀οὐρανοῖς, καὶ δεῦρο ἀκολούθει μοι.",nonfungible_phrase_candidate|thin_lexical_basis,medium,0.4598
Col,Col 4:11,John,John 3:5-7,3,,0.1748,0.0505,0.051,6,0.2857,5,εισ την βασιλειαν του θεου,4,3,2,3,βασιλειαν εισ ιησουσ,"καὶ Ἰησοῦς ὁ λεγόμενος Ἰοῦστος, οἱ ὄντες ἐκ περιτομῆς, οὗτοι μόνοι συνεργοὶ εἰς τὴν βασιλείαν τοῦ θεοῦ, οἵτινες ἐγενήθησάν μοι παρηγορία.","⸀ἀπεκρίθη Ἰησοῦς· Ἀμὴν ἀμὴν λέγω σοι, ἐὰν μή τις γεννηθῇ ἐξ ὕδατος καὶ πνεύματος, οὐ δύναται εἰσελθεῖν εἰς τὴν βασιλείαν τοῦ θεοῦ. τὸ γεγεννημένον ἐκ τῆς σαρκὸς σάρξ ἐστιν, καὶ τὸ γεγεννημένον ἐκ τοῦ πνεύματος πνεῦμά ἐστιν. μὴ θαυμάσῃς ὅτι εἶπόν σοι Δεῖ ὑμᾶς γεννηθῆναι ἄνωθεν.",nonfungible_phrase_candidate,low,0.4598
Eph,Eph 5:31,Matt,Matt 19:19-22,4,,0.1997,0.0386,0.039,7,0.3333,6,τον πατερα και την μητερα και,5,4,3,2,μητερα πατερα,"ἀντὶ τούτου καταλείψει ἄνθρωπος ⸀τὸν ⸀πατέρα καὶ ⸀τὴν μητέρα καὶ προσκολληθήσεται ⸂τῇ γυναικὶ⸃ αὐτοῦ, καὶ ἔσονται οἱ δύο εἰς σάρκα μίαν.","Τίμα τὸν πατέρα καὶ τὴν μητέρα, καὶ Ἀγαπήσεις τὸν πλησίον σου ὡς σεαυτόν. λέγει αὐτῷ ὁ νεανίσκος· ⸂Πάντα ταῦτα⸃ ⸀ἐφύλαξα· τί ἔτι ὑστερῶ; ἔφη αὐτῷ ὁ Ἰησοῦς· Εἰ θέλεις τέλειος εἶναι, ὕπαγε πώλησόν σου τὰ ὑπάρχοντα καὶ ⸀δὸς πτωχοῖς, καὶ ἕξεις θησαυρὸν ἐν ⸀οὐρανοῖς, καὶ δεῦρο ἀκολούθει μοι. ἀκούσας δὲ ὁ νεανίσκος τὸν ⸀λόγον ἀπῆλθεν λυπούμενος, ἦν γὰρ ἔχων κτήματα πολλά.",nonfungible_phrase_candidate|thin_lexical_basis,medium,0.4597
Col,Col 4:11,Luke,Luke 18:24-26,3,,0.1746,0.05,0.0506,7,0.3333,5,εισ την βασιλειαν του θεου,4,3,2,3,βασιλειαν εισ ιησουσ,"καὶ Ἰησοῦς ὁ λεγόμενος Ἰοῦστος, οἱ ὄντες ἐκ περιτομῆς, οὗτοι μόνοι συνεργοὶ εἰς τὴν βασιλείαν τοῦ θεοῦ, οἵτινες ἐγενήθησάν μοι παρηγορία.",Ἰδὼν δὲ αὐτὸν ὁ ⸀Ἰησοῦς εἶπεν· Πῶς δυσκόλως οἱ τὰ χρήματα ἔχοντες ⸂εἰς τὴν βασιλείαν τοῦ θεοῦ εἰσπορεύονται⸃· εὐκοπώτερον γάρ ἐστιν κάμηλον διὰ ⸂τρήματος βελόνης⸃ εἰσελθεῖν ἢ πλούσιον εἰς τὴν βασιλείαν τοῦ θεοῦ εἰσελθεῖν. Εἶπαν δὲ οἱ ἀκούσαντες· Καὶ τίς δύναται σωθῆναι;,nonfungible_phrase_candidate,low,0.4596
2Cor,2Cor 9:9,John,John 8:34-35,2,3.0,0.2491,0.1177,0.1186,4,0.3077,4,μενει εισ τον αιωνα,3,2,1,3,αιωνα εισ μενει,"(καθὼς γέγραπται· Ἐσκόρπισεν, ἔδωκεν τοῖς πένησιν, ἡ δικαιοσύνη αὐτοῦ μένει εἰς τὸν αἰῶνα·",Ἀπεκρίθη αὐτοῖς ὁ Ἰησοῦς· Ἀμὴν ἀμὴν λέγω ὑμῖν ὅτι πᾶς ὁ ποιῶν τὴν ἁμαρτίαν δοῦλός ἐστιν τῆς ἁμαρτίας· ὁ δὲ δοῦλος οὐ μένει ἐν τῇ οἰκίᾳ εἰς τὸν αἰῶνα· ⸀ὁ υἱὸς μένει εἰς τὸν αἰῶνα.,nonfungible_phrase_candidate,low,0.4591
Jas,Jas 2:8,Matt,Matt 22:37-39,3,9.0,0.3486,0.146,0.1479,6,0.375,6,αγαπησεισ τον πλησιον σου ωσ σεαυτον,5,4,3,4,αγαπησεισ πλησιον σεαυτον ωσ,"Εἰ μέντοι νόμον τελεῖτε βασιλικὸν κατὰ τὴν γραφήν Ἀγαπήσεις τὸν πλησίον σου ὡς σεαυτόν, καλῶς ποιεῖτε·",ὁ ⸀δὲ ἔφη αὐτῷ· Ἀγαπήσεις κύριον τὸν θεόν σου ἐν ὅλῃ ⸀τῇ καρδίᾳ σου καὶ ἐν ὅλῃ ⸁τῇ ψυχῇ σου καὶ ἐν ὅλῃ τῇ διανοίᾳ σου· αὕτη ἐστὶν ⸂ἡ μεγάλη καὶ πρώτη⸃ ἐντολή. Δευτέρα ⸀δὲ ὁμοία ⸀αὐτῇ· Ἀγαπήσεις τὸν πλησίον σου ὡς σεαυτόν.,lev19_love_neighbor,high,0.4586
1John,1John 5:5,John,John 11:25-27,3,1.0,0.2486,0.131,0.1243,8,0.4444,4,ο υιοσ του θεου,5,2,1,4,ιησουσ κοσμον πιστευων υιοσ,τίς ⸂δέ ἐστιν⸃ ὁ νικῶν τὸν κόσμον εἰ μὴ ὁ πιστεύων ὅτι Ἰησοῦς ἐστιν ὁ υἱὸς τοῦ θεοῦ;,"εἶπεν αὐτῇ ὁ Ἰησοῦς· Ἐγώ εἰμι ἡ ἀνάστασις καὶ ἡ ζωή· ὁ πιστεύων εἰς ἐμὲ κἂν ἀποθάνῃ ζήσεται, καὶ πᾶς ὁ ζῶν καὶ πιστεύων εἰς ἐμὲ οὐ μὴ ἀποθάνῃ εἰς τὸν αἰῶνα· πιστεύεις τοῦτο; λέγει αὐτῷ· Ναί, κύριε· ἐγὼ πεπίστευκα ὅτι σὺ εἶ ὁ χριστὸς ὁ υἱὸς τοῦ θεοῦ ὁ εἰς τὸν κόσμον ἐρχόμενος.",nonfungible_phrase_candidate,low,0.4586
Col,Col 4:11,John,John 3:3-5,3,,0.1735,0.048,0.0484,7,0.3333,5,εισ την βασιλειαν του θεου,4,3,2,3,βασιλειαν εισ ιησουσ,"καὶ Ἰησοῦς ὁ λεγόμενος Ἰοῦστος, οἱ ὄντες ἐκ περιτομῆς, οὗτοι μόνοι συνεργοὶ εἰς τὴν βασιλείαν τοῦ θεοῦ, οἵτινες ἐγενήθησάν μοι παρηγορία.","⸀ἀπεκρίθη Ἰησοῦς καὶ εἶπεν αὐτῷ· Ἀμὴν ἀμὴν λέγω σοι, ἐὰν μή τις γεννηθῇ ἄνωθεν, οὐ δύναται ἰδεῖν τὴν βασιλείαν τοῦ θεοῦ. λέγει πρὸς αὐτὸν ⸀ὁ Νικόδημος· Πῶς δύναται ἄνθρωπος γεννηθῆναι γέρων ὤν; μὴ δύναται εἰς τὴν κοιλίαν τῆς μητρὸς αὐτοῦ δεύτερον εἰσελθεῖν καὶ γεννηθῆναι; ⸀ἀπεκρίθη Ἰησοῦς· Ἀμὴν ἀμὴν λέγω σοι, ἐὰν μή τις γεννηθῇ ἐξ ὕδατος καὶ πνεύματος, οὐ δύναται εἰσελθεῖν εἰς τὴν βασιλείαν τοῦ θεοῦ.",nonfungible_phrase_candidate,low,0.4585
Gal,Gal 2:2,Mark,Mark 4:34,1,1.0,0.2484,0.1113,0.1116,6,0.4286,4,κατ ιδιαν δε τοισ,3,2,1,4,αυτοισ ιδιαν κατ τοισ,"ἀνέβην δὲ κατὰ ἀποκάλυψιν· καὶ ἀνεθέμην αὐτοῖς τὸ εὐαγγέλιον ὃ κηρύσσω ἐν τοῖς ἔθνεσιν, κατʼ ἰδίαν δὲ τοῖς δοκοῦσιν, μή πως εἰς κενὸν τρέχω ἢ ἔδραμον.","χωρὶς δὲ παραβολῆς οὐκ ἐλάλει αὐτοῖς, κατʼ ἰδίαν δὲ τοῖς ⸂ἰδίοις μαθηταῖς⸃ ἐπέλυεν πάντα.",nonfungible_phrase_candidate,low,0.4584
Col,Col 4:11,Luke,Luke 18:23-25,3,,0.1731,0.0473,0.0478,7,0.3333,5,εισ την βασιλειαν του θεου,4,3,2,3,βασιλειαν εισ ιησουσ,"καὶ Ἰησοῦς ὁ λεγόμενος Ἰοῦστος, οἱ ὄντες ἐκ περιτομῆς, οὗτοι μόνοι συνεργοὶ εἰς τὴν βασιλείαν τοῦ θεοῦ, οἵτινες ἐγενήθησάν μοι παρηγορία.","ὁ δὲ ἀκούσας ταῦτα περίλυπος ⸀ἐγενήθη, ἦν γὰρ πλούσιος σφόδρα. Ἰδὼν δὲ αὐτὸν ὁ ⸀Ἰησοῦς εἶπεν· Πῶς δυσκόλως οἱ τὰ χρήματα ἔχοντες ⸂εἰς τὴν βασιλείαν τοῦ θεοῦ εἰσπορεύονται⸃· εὐκοπώτερον γάρ ἐστιν κάμηλον διὰ ⸂τρήματος βελόνης⸃ εἰσελθεῖν ἢ πλούσιον εἰς τὴν βασιλείαν τοῦ θεοῦ εἰσελθεῖν.",nonfungible_phrase_candidate,low,0.4581
1John,1John 4:9,John,John 3:16-18,3,4.0,0.2479,0.1465,0.144,12,0.48,4,εισ τον κοσμον ινα,8,2,1,6,δι εισ θεοσ κοσμον μονογενη υιον,"ἐν τούτῳ ἐφανερώθη ἡ ἀγάπη τοῦ θεοῦ ἐν ἡμῖν, ὅτι τὸν υἱὸν αὐτοῦ τὸν μονογενῆ ἀπέσταλκεν ὁ θεὸς εἰς τὸν κόσμον ἵνα ζήσωμεν διʼ αὐτοῦ.","Οὕτως γὰρ ἠγάπησεν ὁ θεὸς τὸν κόσμον ὥστε τὸν ⸀υἱὸν τὸν μονογενῆ ἔδωκεν, ἵνα πᾶς ὁ πιστεύων εἰς αὐτὸν μὴ ἀπόληται ἀλλὰ ἔχῃ ζωὴν αἰώνιον. οὐ γὰρ ἀπέστειλεν ὁ θεὸς τὸν ⸀υἱὸν εἰς τὸν κόσμον ἵνα κρίνῃ τὸν κόσμον, ἀλλʼ ἵνα σωθῇ ὁ κόσμος διʼ αὐτοῦ. ὁ πιστεύων εἰς αὐτὸν οὐ κρίνεται· ὁ ⸀δὲ μὴ πιστεύων ἤδη κέκριται, ὅτι μὴ πεπίστευκεν εἰς τὸ ὄνομα τοῦ μονογενοῦς υἱοῦ τοῦ θεοῦ.",nonfungible_phrase_candidate,low,0.4579
Col,Col 4:11,Matt,Matt 21:29-31,3,,0.1727,0.0465,0.0469,8,0.381,5,εισ την βασιλειαν του θεου,4,3,2,3,βασιλειαν εισ ιησουσ,"καὶ Ἰησοῦς ὁ λεγόμενος Ἰοῦστος, οἱ ὄντες ἐκ περιτομῆς, οὗτοι μόνοι συνεργοὶ εἰς τὴν βασιλείαν τοῦ θεοῦ, οἵτινες ἐγενήθησάν μοι παρηγορία.","ὁ δὲ ἀποκριθεὶς εἶπεν· ⸂Οὐ θέλω· ὕστερον δὲ μεταμεληθεὶς⸃ ἀπῆλθεν. ⸂προσελθὼν δὲ⸃ τῷ ⸀δευτέρῳ εἶπεν ὡσαύτως· ὁ δὲ ἀποκριθεὶς εἶπεν· ⸂Ἐγώ, κύριε· καὶ οὐκ⸃ ἀπῆλθεν. τίς ἐκ τῶν δύο ἐποίησεν τὸ θέλημα τοῦ πατρός; ⸀λέγουσιν· Ὁ ⸀πρῶτος. λέγει αὐτοῖς ὁ Ἰησοῦς· Ἀμὴν λέγω ὑμῖν ὅτι οἱ τελῶναι καὶ αἱ πόρναι προάγουσιν ὑμᾶς εἰς τὴν βασιλείαν τοῦ θεοῦ.",nonfungible_phrase_candidate,low,0.4577
1John,1John 4:9,John,John 3:15-18,4,5.0,0.247,0.1447,0.1422,13,0.52,4,εισ τον κοσμον ινα,8,2,1,6,δι εισ θεοσ κοσμον μονογενη υιον,"ἐν τούτῳ ἐφανερώθη ἡ ἀγάπη τοῦ θεοῦ ἐν ἡμῖν, ὅτι τὸν υἱὸν αὐτοῦ τὸν μονογενῆ ἀπέσταλκεν ὁ θεὸς εἰς τὸν κόσμον ἵνα ζήσωμεν διʼ αὐτοῦ.","ἵνα πᾶς ὁ πιστεύων ⸂ἐν αὐτῷ⸃ ἔχῃ ζωὴν αἰώνιον. Οὕτως γὰρ ἠγάπησεν ὁ θεὸς τὸν κόσμον ὥστε τὸν ⸀υἱὸν τὸν μονογενῆ ἔδωκεν, ἵνα πᾶς ὁ πιστεύων εἰς αὐτὸν μὴ ἀπόληται ἀλλὰ ἔχῃ ζωὴν αἰώνιον. οὐ γὰρ ἀπέστειλεν ὁ θεὸς τὸν ⸀υἱὸν εἰς τὸν κόσμον ἵνα κρίνῃ τὸν κόσμον, ἀλλʼ ἵνα σωθῇ ὁ κόσμος διʼ αὐτοῦ. ὁ πιστεύων εἰς αὐτὸν οὐ κρίνεται· ὁ ⸀δὲ μὴ πιστεύων ἤδη κέκριται, ὅτι μὴ πεπίστευκεν εἰς τὸ ὄνομα τοῦ μονογενοῦς υἱοῦ τοῦ θεοῦ.",nonfungible_phrase_candidate,low,0.457
Col,Col 4:11,John,John 3:4-6,3,,0.1719,0.0449,0.0455,7,0.3333,5,εισ την βασιλειαν του θεου,4,3,2,3,βασιλειαν εισ ιησουσ,"καὶ Ἰησοῦς ὁ λεγόμενος Ἰοῦστος, οἱ ὄντες ἐκ περιτομῆς, οὗτοι μόνοι συνεργοὶ εἰς τὴν βασιλείαν τοῦ θεοῦ, οἵτινες ἐγενήθησάν μοι παρηγορία.","λέγει πρὸς αὐτὸν ⸀ὁ Νικόδημος· Πῶς δύναται ἄνθρωπος γεννηθῆναι γέρων ὤν; μὴ δύναται εἰς τὴν κοιλίαν τῆς μητρὸς αὐτοῦ δεύτερον εἰσελθεῖν καὶ γεννηθῆναι; ⸀ἀπεκρίθη Ἰησοῦς· Ἀμὴν ἀμὴν λέγω σοι, ἐὰν μή τις γεννηθῇ ἐξ ὕδατος καὶ πνεύματος, οὐ δύναται εἰσελθεῖν εἰς τὴν βασιλείαν τοῦ θεοῦ. τὸ γεγεννημένον ἐκ τῆς σαρκὸς σάρξ ἐστιν, καὶ τὸ γεγεννημένον ἐκ τοῦ πνεύματος πνεῦμά ἐστιν.",nonfungible_phrase_candidate,low,0.4569
Col,Col 4:11,Matt,Matt 19:24-26,3,,0.1716,0.0443,0.045,5,0.2381,5,εισ την βασιλειαν του θεου,4,3,2,3,βασιλειαν εισ ιησουσ,"καὶ Ἰησοῦς ὁ λεγόμενος Ἰοῦστος, οἱ ὄντες ἐκ περιτομῆς, οὗτοι μόνοι συνεργοὶ εἰς τὴν βασιλείαν τοῦ θεοῦ, οἵτινες ἐγενήθησάν μοι παρηγορία.","πάλιν δὲ λέγω ὑμῖν, εὐκοπώτερόν ἐστιν κάμηλον διὰ ⸀τρυπήματος ῥαφίδος ⸀εἰσελθεῖν ἢ πλούσιον ⸂εἰς τὴν βασιλείαν τοῦ θεοῦ⸃. ἀκούσαντες δὲ οἱ ⸀μαθηταὶ ἐξεπλήσσοντο σφόδρα λέγοντες· Τίς ἄρα δύναται σωθῆναι; ἐμβλέψας δὲ ὁ Ἰησοῦς εἶπεν αὐτοῖς· Παρὰ ἀνθρώποις τοῦτο ἀδύνατόν ἐστιν, παρὰ δὲ θεῷ πάντα δυνατά.",nonfungible_phrase_candidate,low,0.4566
