rank_in_chain,mark_idx,matt_idx,mark_ref,matt_ref,score,lemma_dice,token_dice,bigram_dice,trigram_dice,lcs_len,lcs_ratio,content_dice,mark_variant_note_count,matt_variant_note_count,mark_bracketed,matt_bracketed,mark_text,matt_text
347,607,983,Mark 15:1,Matt 27:2,0.259112,0.316195,0.3125,0.133333,0.071429,3,0.333333,0.285401,2,0,False,False,Καὶ ⸀εὐθὺς πρωῒ συμβούλιον ποιήσαντες οἱ ἀρχιερεῖς μετὰ τῶν πρεσβυτέρων καὶ γραμματέων καὶ ὅλον τὸ συνέδριον δήσαντες τὸν Ἰησοῦν ἀπήνεγκαν καὶ ⸀παρέδωκαν Πιλάτῳ.,καὶ δήσαντες αὐτὸν ἀπήγαγον καὶ ⸀παρέδωκαν Πιλάτῳ τῷ ἡγεμόνι.
348,608,992,Mark 15:2,Matt 27:11,0.507892,0.595685,0.651163,0.536585,0.410256,8,0.444444,0.485047,1,0,False,False,καὶ ἐπηρώτησεν αὐτὸν ὁ Πιλᾶτος· Σὺ εἶ ὁ βασιλεὺς τῶν Ἰουδαίων; ὁ δὲ ἀποκριθεὶς ⸂αὐτῷ λέγει⸃· Σὺ λέγεις.,Ὁ δὲ Ἰησοῦς ⸀ἐστάθη ἔμπροσθεν τοῦ ἡγεμόνος· καὶ ἐπηρώτησεν αὐτὸν ὁ ἡγεμὼν λέγων· Σὺ εἶ ὁ βασιλεὺς τῶν Ἰουδαίων; ὁ δὲ Ἰησοῦς ⸀ἔφη· Σὺ λέγεις.
349,609,993,Mark 15:3,Matt 27:12,0.351075,0.522979,0.111111,0.0,0.0,1,0.166667,0.529446,0,0,False,False,καὶ κατηγόρουν αὐτοῦ οἱ ἀρχιερεῖς πολλά.,καὶ ἐν τῷ κατηγορεῖσθαι αὐτὸν ὑπὸ τῶν ἀρχιερέων ⸀καὶ πρεσβυτέρων οὐδὲν ἀπεκρίνατο.
350,610,994,Mark 15:4,Matt 27:13,0.332359,0.468831,0.416667,0.090909,0.0,2,0.2,0.391818,2,0,False,False,ὁ δὲ Πιλᾶτος πάλιν ⸀ἐπηρώτα αὐτὸν λέγων· Οὐκ ἀποκρίνῃ οὐδέν; ἴδε πόσα σου ⸀κατηγοροῦσιν.,τότε λέγει αὐτῷ ὁ Πιλᾶτος· Οὐκ ἀκούεις πόσα σου καταμαρτυροῦσιν;
351,611,995,Mark 15:5,Matt 27:14,0.352621,0.357927,0.347826,0.190476,0.105263,3,0.3,0.396964,0,0,False,False,"ὁ δὲ Ἰησοῦς οὐκέτι οὐδὲν ἀπεκρίθη, ὥστε θαυμάζειν τὸν Πιλᾶτον.","καὶ οὐκ ἀπεκρίθη αὐτῷ πρὸς οὐδὲ ἓν ῥῆμα, ὥστε θαυμάζειν τὸν ἡγεμόνα λίαν."
352,612,996,Mark 15:6,Matt 27:15,0.471125,0.652787,0.545455,0.3,0.111111,3,0.333333,0.614409,1,0,False,False,Κατὰ δὲ ἑορτὴν ἀπέλυεν αὐτοῖς ἕνα δέσμιον ⸂ὃν παρῃτοῦντο⸃.,Κατὰ δὲ ἑορτὴν εἰώθει ὁ ἡγεμὼν ἀπολύειν ἕνα τῷ ὄχλῳ δέσμιον ὃν ἤθελον.
353,615,998,Mark 15:9,Matt 27:17,0.413386,0.467403,0.4375,0.133333,0.071429,3,0.230769,0.452526,0,0,False,False,ὁ δὲ Πιλᾶτος ἀπεκρίθη αὐτοῖς λέγων· Θέλετε ἀπολύσω ὑμῖν τὸν βασιλέα τῶν Ἰουδαίων;,"συνηγμένων οὖν αὐτῶν εἶπεν αὐτοῖς ὁ Πιλᾶτος· Τίνα θέλετε ἀπολύσω ὑμῖν, ⸂Ἰησοῦν τὸν⸃ Βαραββᾶν ἢ Ἰησοῦν τὸν λεγόμενον χριστόν;"
354,616,999,Mark 15:10,Matt 27:18,0.572706,0.753686,0.625,0.428571,0.333333,4,0.571429,0.651724,0,0,False,False,ἐγίνωσκεν γὰρ ὅτι διὰ φθόνον παραδεδώκεισαν αὐτὸν οἱ ἀρχιερεῖς.,ᾔδει γὰρ ὅτι διὰ φθόνον παρέδωκαν αὐτόν.
355,617,1001,Mark 15:11,Matt 27:20,0.370372,0.483842,0.482759,0.222222,0.08,3,0.25,0.449432,0,0,False,False,οἱ δὲ ἀρχιερεῖς ἀνέσεισαν τὸν ὄχλον ἵνα μᾶλλον τὸν Βαραββᾶν ἀπολύσῃ αὐτοῖς.,Οἱ δὲ ἀρχιερεῖς καὶ οἱ πρεσβύτεροι ἔπεισαν τοὺς ὄχλους ἵνα αἰτήσωνται τὸν Βαραββᾶν τὸν δὲ Ἰησοῦν ἀπολέσωσιν.
356,618,1003,Mark 15:12,Matt 27:22,0.338452,0.496848,0.451613,0.068966,0.0,2,0.142857,0.435608,4,0,False,False,ὁ δὲ Πιλᾶτος ⸂πάλιν ἀποκριθεὶς ἔλεγεν⸃ αὐτοῖς· Τί οὖν ⸀θέλετε ποιήσω ⸂ὃν λέγετε⸃ ⸀τὸν βασιλέα τῶν Ἰουδαίων;,λέγει αὐτοῖς ὁ Πιλᾶτος· Τί οὖν ποιήσω Ἰησοῦν τὸν λεγόμενον χριστόν; ⸀λέγουσιν πάντες· Σταυρωθήτω.
357,620,1004,Mark 15:14,Matt 27:23,0.560238,0.861798,0.642857,0.307692,0.083333,3,0.230769,0.828755,2,0,False,False,ὁ δὲ Πιλᾶτος ἔλεγεν αὐτοῖς· Τί γὰρ ⸂ἐποίησεν κακόν⸃; οἱ δὲ ⸀περισσῶς ἔκραξαν· Σταύρωσον αὐτόν.,ὁ ⸀δὲ ἔφη· Τί γὰρ κακὸν ἐποίησεν; οἱ δὲ περισσῶς ἔκραζον λέγοντες· Σταυρωθήτω.
358,621,1007,Mark 15:15,Matt 27:26,0.529534,0.70047,0.6875,0.333333,0.142857,4,0.333333,0.70692,0,0,False,False,"ὁ δὲ Πιλᾶτος βουλόμενος τῷ ὄχλῳ τὸ ἱκανὸν ποιῆσαι ἀπέλυσεν αὐτοῖς τὸν Βαραββᾶν, καὶ παρέδωκεν τὸν Ἰησοῦν φραγελλώσας ἵνα σταυρωθῇ.","τότε ἀπέλυσεν αὐτοῖς τὸν Βαραββᾶν, τὸν δὲ Ἰησοῦν φραγελλώσας παρέδωκεν ἵνα σταυρωθῇ."
359,622,1008,Mark 15:16,Matt 27:27,0.402816,0.479499,0.424242,0.129032,0.068966,3,0.1875,0.482797,0,0,False,False,"Οἱ δὲ στρατιῶται ἀπήγαγον αὐτὸν ἔσω τῆς αὐλῆς, ὅ ἐστιν πραιτώριον, καὶ συγκαλοῦσιν ὅλην τὴν σπεῖραν.",Τότε οἱ στρατιῶται τοῦ ἡγεμόνος παραλαβόντες τὸν Ἰησοῦν εἰς τὸ πραιτώριον συνήγαγον ἐπʼ αὐτὸν ὅλην τὴν σπεῖραν.
360,624,1010,Mark 15:18,Matt 27:29,0.325232,0.306734,0.285714,0.181818,0.129032,4,0.5,0.306991,1,0,False,False,"καὶ ἤρξαντο ἀσπάζεσθαι αὐτόν· Χαῖρε, ⸀βασιλεῦ τῶν Ἰουδαίων·","καὶ πλέξαντες στέφανον ἐξ ἀκανθῶν ἐπέθηκαν ἐπὶ ⸂τῆς κεφαλῆς⸃ αὐτοῦ καὶ κάλαμον ⸂ἐν τῇ δεξιᾷ⸃ αὐτοῦ, καὶ γονυπετήσαντες ἔμπροσθεν αὐτοῦ ⸀ἐνέπαιξαν αὐτῷ λέγοντες· Χαῖρε, ⸀βασιλεῦ τῶν Ἰουδαίων,"
361,625,1011,Mark 15:19,Matt 27:30,0.490006,0.682549,0.428571,0.153846,0.0,2,0.153846,0.657317,0,0,False,False,"καὶ ἔτυπτον αὐτοῦ τὴν κεφαλὴν καλάμῳ καὶ ἐνέπτυον αὐτῷ, καὶ τιθέντες τὰ γόνατα προσεκύνουν αὐτῷ.",καὶ ἐμπτύσαντες εἰς αὐτὸν ἔλαβον τὸν κάλαμον καὶ ἔτυπτον εἰς τὴν κεφαλὴν αὐτοῦ.
362,626,1012,Mark 15:20,Matt 27:31,0.587728,0.713725,0.682927,0.512821,0.432432,7,0.35,0.680837,2,0,False,False,"καὶ ὅτε ἐνέπαιξαν αὐτῷ, ἐξέδυσαν αὐτὸν τὴν πορφύραν καὶ ἐνέδυσαν αὐτὸν τὰ ἱμάτια ⸂τὰ ἴδια⸃. καὶ ἐξάγουσιν αὐτὸν ἵνα ⸀σταυρώσωσιν αὐτόν.","καὶ ὅτε ἐνέπαιξαν αὐτῷ, ἐξέδυσαν αὐτὸν τὴν χλαμύδα καὶ ἐνέδυσαν αὐτὸν τὰ ἱμάτια αὐτοῦ καὶ ἀπήγαγον αὐτὸν εἰς τὸ σταυρῶσαι."
363,627,1013,Mark 15:21,Matt 27:32,0.46939,0.524867,0.424242,0.258065,0.206897,5,0.357143,0.554212,0,0,False,False,"Καὶ ἀγγαρεύουσιν παράγοντά τινα Σίμωνα Κυρηναῖον ἐρχόμενον ἀπʼ ἀγροῦ, τὸν πατέρα Ἀλεξάνδρου καὶ Ῥούφου, ἵνα ἄρῃ τὸν σταυρὸν αὐτοῦ.",Ἐξερχόμενοι δὲ εὗρον ἄνθρωπον Κυρηναῖον ὀνόματι Σίμωνα· τοῦτον ἠγγάρευσαν ἵνα ἄρῃ τὸν σταυρὸν αὐτοῦ.
364,628,1014,Mark 15:22,Matt 27:33,0.481327,0.701931,0.521739,0.190476,0.0,2,0.181818,0.684949,3,0,False,False,"καὶ φέρουσιν αὐτὸν ἐπὶ ⸀τὸν ⸀Γολγοθᾶν τόπον, ὅ ἐστιν ⸀μεθερμηνευόμενον Κρανίου Τόπος.","Καὶ ἐλθόντες εἰς τόπον λεγόμενον Γολγοθᾶ, ὅ ἐστιν ⸂Κρανίου Τόπος λεγόμενος⸃,"
365,629,1015,Mark 15:23,Matt 27:34,0.324276,0.357276,0.380952,0.0,0.0,1,0.111111,0.301329,2,0,False,False,"καὶ ἐδίδουν ⸀αὐτῷ ἐσμυρνισμένον οἶνον, ⸀ὃς δὲ οὐκ ἔλαβεν.",ἔδωκαν αὐτῷ πιεῖν ⸀οἶνον μετὰ χολῆς μεμιγμένον· καὶ γευσάμενος οὐκ ⸀ἠθέλησεν πιεῖν.
366,630,1016,Mark 15:24,Matt 27:35,0.538926,0.768588,0.5,0.363636,0.3,5,0.555556,0.806675,1,0,False,False,"καὶ ⸂σταυροῦσιν αὐτὸν καὶ⸃ διαμερίζονται τὰ ἱμάτια αὐτοῦ, βάλλοντες κλῆρον ἐπʼ αὐτὰ τίς τί ἄρῃ.","σταυρώσαντες δὲ αὐτὸν διεμερίσαντο τὰ ἱμάτια αὐτοῦ βάλλοντες κλῆρον,"
367,632,1018,Mark 15:26,Matt 27:37,0.476335,0.548086,0.482759,0.222222,0.16,4,0.333333,0.459716,0,0,False,False,καὶ ἦν ἡ ἐπιγραφὴ τῆς αἰτίας αὐτοῦ ἐπιγεγραμμένη· Ὁ βασιλεὺς τῶν Ἰουδαίων.,καὶ ἐπέθηκαν ἐπάνω τῆς κεφαλῆς αὐτοῦ τὴν αἰτίαν αὐτοῦ γεγραμμένην· Οὗτός ἐστιν Ἰησοῦς ὁ βασιλεὺς τῶν Ἰουδαίων.
368,633,1019,Mark 15:27,Matt 27:38,0.63527,0.936325,0.592593,0.32,0.086957,3,0.230769,0.937984,1,0,False,False,"καὶ σὺν αὐτῷ σταυροῦσιν δύο λῃστάς, ἕνα ἐκ δεξιῶν καὶ ἕνα ἐξ εὐωνύμων ⸀αὐτοῦ.","Τότε σταυροῦνται σὺν αὐτῷ δύο λῃσταί, εἷς ἐκ δεξιῶν καὶ εἷς ἐξ εὐωνύμων."
369,634,1020,Mark 15:29,Matt 27:39,0.57062,0.557756,0.533333,0.428571,0.384615,7,0.777778,0.601023,1,0,False,False,"Καὶ οἱ παραπορευόμενοι ἐβλασφήμουν αὐτὸν κινοῦντες τὰς κεφαλὰς αὐτῶν καὶ λέγοντες· Οὐὰ ὁ καταλύων τὸν ναὸν καὶ ⸂οἰκοδομῶν ἐν τρισὶν ἡμέραις⸃,",οἱ δὲ παραπορευόμενοι ἐβλασφήμουν αὐτὸν κινοῦντες τὰς κεφαλὰς αὐτῶν
370,635,1021,Mark 15:30,Matt 27:40,0.444314,0.512304,0.357143,0.230769,0.083333,3,0.5,0.550405,1,0,False,False,σῶσον σεαυτὸν ⸀καταβὰς ἀπὸ τοῦ σταυροῦ.,"καὶ λέγοντες· Ὁ καταλύων τὸν ναὸν καὶ ἐν τρισὶν ἡμέραις οἰκοδομῶν, σῶσον σεαυτόν· εἰ υἱὸς εἶ τοῦ θεοῦ, ⸀κατάβηθι ἀπὸ τοῦ σταυροῦ."
371,636,1022,Mark 15:31,Matt 27:41,0.527591,0.590366,0.642857,0.461538,0.333333,5,0.454545,0.585482,0,0,False,False,"ὁμοίως καὶ οἱ ἀρχιερεῖς ἐμπαίζοντες πρὸς ἀλλήλους μετὰ τῶν γραμματέων ἔλεγον· Ἄλλους ἔσωσεν, ἑαυτὸν οὐ δύναται σῶσαι·",ὁμοίως ⸀καὶ οἱ ἀρχιερεῖς ἐμπαίζοντες μετὰ τῶν γραμματέων καὶ ⸀πρεσβυτέρων ἔλεγον·
372,637,1023,Mark 15:32,Matt 27:42,0.45739,0.53746,0.461538,0.27027,0.171429,5,0.277778,0.536333,3,0,False,False,"ὁ χριστὸς ὁ ⸀βασιλεὺς Ἰσραὴλ καταβάτω νῦν ἀπὸ τοῦ σταυροῦ, ἵνα ἴδωμεν καὶ ⸀πιστεύσωμεν. καὶ οἱ συνεσταυρωμένοι ⸀σὺν αὐτῷ ὠνείδιζον αὐτόν.","Ἄλλους ἔσωσεν, ἑαυτὸν οὐ δύναται σῶσαι· ⸀βασιλεὺς Ἰσραήλ ἐστιν, καταβάτω νῦν ἀπὸ τοῦ σταυροῦ καὶ πιστεύσομεν ἐπʼ ⸀αὐτόν."
373,638,1026,Mark 15:33,Matt 27:45,0.622558,0.833881,0.692308,0.416667,0.272727,5,0.384615,0.885718,1,0,False,False,⸂Καὶ γενομένης⸃ ὥρας ἕκτης σκότος ἐγένετο ἐφʼ ὅλην τὴν γῆν ἕως ὥρας ἐνάτης.,Ἀπὸ δὲ ἕκτης ὥρας σκότος ἐγένετο ἐπὶ πᾶσαν τὴν γῆν ἕως ὥρας ἐνάτης.
374,639,1027,Mark 15:34,Matt 27:46,0.481218,0.617891,0.44,0.166667,0.086957,4,0.166667,0.58401,4,0,False,False,"καὶ τῇ ⸂ἐνάτῃ ὥρᾳ⸃ ἐβόησεν ὁ Ἰησοῦς φωνῇ ⸀μεγάλῃ· Ἐλωῒ ἐλωῒ ⸀λεμὰ σαβαχθάνι; ὅ ἐστιν μεθερμηνευόμενον Ὁ θεός μου ὁ θεός μου, εἰς τί ⸂ἐγκατέλιπές με⸃;","περὶ δὲ τὴν ἐνάτην ὥραν ⸀ἀνεβόησεν ὁ Ἰησοῦς φωνῇ μεγάλῃ λέγων· ⸂Ἠλὶ ἠλὶ⸃ λεμὰ σαβαχθάνι; τοῦτʼ ἔστιν· Θεέ μου θεέ μου, ἱνατί με ἐγκατέλιπες;"
375,640,1028,Mark 15:35,Matt 27:47,0.455003,0.576112,0.6,0.222222,0.0,2,0.222222,0.617832,1,0,False,False,καί τινες τῶν παρεστηκότων ἀκούσαντες ἔλεγον· ⸀Ἴδε Ἠλίαν φωνεῖ.,τινὲς δὲ τῶν ἐκεῖ ⸀ἑστηκότων ἀκούσαντες ἔλεγον ὅτι Ἠλίαν φωνεῖ οὗτος.
376,641,1029,Mark 15:36,Matt 27:48,0.426718,0.544103,0.444444,0.176471,0.125,4,0.235294,0.609204,2,0,False,False,"δραμὼν δέ ⸂τις καὶ⸃ γεμίσας σπόγγον ὄξους ⸀περιθεὶς καλάμῳ ἐπότιζεν αὐτόν, λέγων· Ἄφετε ἴδωμεν εἰ ἔρχεται Ἠλίας καθελεῖν αὐτόν.",καὶ εὐθέως δραμὼν εἷς ἐξ αὐτῶν καὶ λαβὼν σπόγγον πλήσας τε ὄξους καὶ περιθεὶς καλάμῳ ἐπότιζεν αὐτόν.
377,642,1031,Mark 15:37,Matt 27:50,0.51351,0.641206,0.352941,0.266667,0.153846,3,0.428571,0.613452,0,0,False,False,ὁ δὲ Ἰησοῦς ἀφεὶς φωνὴν μεγάλην ἐξέπνευσεν.,ὁ δὲ Ἰησοῦς πάλιν κράξας φωνῇ μεγάλῃ ἀφῆκεν τὸ πνεῦμα.
378,643,1032,Mark 15:38,Matt 27:51,0.622321,0.75612,0.727273,0.516129,0.344828,5,0.416667,0.785836,0,0,False,False,καὶ τὸ καταπέτασμα τοῦ ναοῦ ἐσχίσθη εἰς δύο ἀπʼ ἄνωθεν ἕως κάτω.,"καὶ ἰδοὺ τὸ καταπέτασμα τοῦ ναοῦ ἐσχίσθη ⸂ἀπʼ ἄνωθεν ἕως κάτω εἰς δύο⸃, καὶ ἡ γῆ ἐσείσθη, καὶ αἱ πέτραι ἐσχίσθησαν,"
379,644,1035,Mark 15:39,Matt 27:54,0.276032,0.421147,0.363636,0.0,0.0,1,0.05,0.387927,3,0,False,False,ἰδὼν δὲ ὁ κεντυρίων ὁ παρεστηκὼς ἐξ ἐναντίας αὐτοῦ ὅτι ⸀οὕτως ἐξέπνευσεν εἶπεν· Ἀληθῶς ⸂οὗτος ὁ ἄνθρωπος⸃ υἱὸς ⸂θεοῦ ἦν⸃.,Ὁ δὲ ἑκατόνταρχος καὶ οἱ μετʼ αὐτοῦ τηροῦντες τὸν Ἰησοῦν ἰδόντες τὸν σεισμὸν καὶ τὰ ⸀γενόμενα ἐφοβήθησαν σφόδρα λέγοντες· Ἀληθῶς ⸂θεοῦ υἱὸς⸃ ἦν οὗτος.
380,645,1037,Mark 15:40,Matt 27:56,0.438188,0.562819,0.590909,0.333333,0.2,6,0.3,0.522432,4,0,False,False,"Ἦσαν δὲ καὶ γυναῖκες ἀπὸ μακρόθεν θεωροῦσαι, ἐν ⸀αἷς καὶ ⸀Μαρία ἡ Μαγδαληνὴ καὶ Μαρία ⸀ἡ Ἰακώβου τοῦ μικροῦ καὶ ⸀Ἰωσῆτος μήτηρ καὶ Σαλώμη,",ἐν αἷς ἦν Μαρία ἡ Μαγδαληνὴ καὶ Μαρία ἡ τοῦ Ἰακώβου καὶ ⸀Ἰωσὴφ μήτηρ καὶ ἡ μήτηρ τῶν υἱῶν Ζεβεδαίου.
381,648,1039,Mark 15:43,Matt 27:58,0.282768,0.308326,0.292683,0.205128,0.162162,5,0.357143,0.287369,3,0,False,False,"⸀ἐλθὼν Ἰωσὴφ ⸀ὁ ἀπὸ Ἁριμαθαίας εὐσχήμων βουλευτής, ὃς καὶ αὐτὸς ἦν προσδεχόμενος τὴν βασιλείαν τοῦ θεοῦ, τολμήσας εἰσῆλθεν πρὸς ⸀τὸν Πιλᾶτον καὶ ᾐτήσατο τὸ σῶμα τοῦ Ἰησοῦ.",οὗτος προσελθὼν τῷ Πιλάτῳ ᾐτήσατο τὸ σῶμα τοῦ Ἰησοῦ. τότε ὁ Πιλᾶτος ἐκέλευσεν ⸀ἀποδοθῆναι.
382,651,1041,Mark 15:46,Matt 27:60,0.416056,0.669433,0.416667,0.130435,0.0,2,0.090909,0.679897,3,0,False,False,"καὶ ἀγοράσας ⸀σινδόνα καθελὼν αὐτὸν ἐνείλησεν τῇ σινδόνι καὶ ⸀ἔθηκεν αὐτὸν ἐν ⸀μνημείῳ ὃ ἦν λελατομημένον ἐκ πέτρας, καὶ προσεκύλισεν λίθον ἐπὶ τὴν θύραν τοῦ μνημείου.","καὶ ἔθηκεν αὐτὸ ἐν τῷ καινῷ αὐτοῦ μνημείῳ ὃ ἐλατόμησεν ἐν τῇ πέτρᾳ, καὶ προσκυλίσας λίθον μέγαν τῇ θύρᾳ τοῦ μνημείου ἀπῆλθεν."
383,652,1042,Mark 15:47,Matt 27:61,0.338141,0.355596,0.461538,0.166667,0.090909,3,0.25,0.289747,2,0,False,False,ἡ δὲ Μαρία ἡ Μαγδαληνὴ καὶ Μαρία ⸂ἡ Ἰωσῆτος⸃ ἐθεώρουν ποῦ ⸀τέθειται.,ἦν δὲ ἐκεῖ ⸀Μαριὰμ ἡ Μαγδαληνὴ καὶ ἡ ἄλλη Μαρία καθήμεναι ἀπέναντι τοῦ τάφου.
384,653,1048,Mark 16:1,Matt 28:1,0.259224,0.33355,0.25641,0.108108,0.057143,3,0.157895,0.290988,2,0,False,False,Καὶ διαγενομένου τοῦ σαββάτου ⸀Μαρία ἡ Μαγδαληνὴ καὶ Μαρία ⸂ἡ τοῦ⸃ Ἰακώβου καὶ Σαλώμη ἠγόρασαν ἀρώματα ἵνα ἐλθοῦσαι ἀλείψωσιν αὐτόν.,"Ὀψὲ δὲ σαββάτων, τῇ ἐπιφωσκούσῃ εἰς μίαν σαββάτων, ἦλθεν ⸀Μαριὰμ ἡ Μαγδαληνὴ καὶ ἡ ἄλλη Μαρία θεωρῆσαι τὸν τάφον."
385,658,1053,Mark 16:6,Matt 28:6,0.369014,0.427318,0.342857,0.121212,0.064516,3,0.230769,0.407586,0,0,False,False,"ὁ δὲ λέγει αὐταῖς· Μὴ ἐκθαμβεῖσθε· Ἰησοῦν ζητεῖτε τὸν Ναζαρηνὸν τὸν ἐσταυρωμένον· ἠγέρθη, οὐκ ἔστιν ὧδε· ἴδε ὁ τόπος ὅπου ἔθηκαν αὐτόν·","οὐκ ἔστιν ὧδε, ἠγέρθη γὰρ καθὼς εἶπεν· δεῦτε ἴδετε τὸν τόπον ὅπου ⸀ἔκειτο·"
386,659,1054,Mark 16:7,Matt 28:7,0.515131,0.621536,0.652174,0.454545,0.380952,8,0.380952,0.634158,0,0,False,False,"ἀλλὰ ὑπάγετε εἴπατε τοῖς μαθηταῖς αὐτοῦ καὶ τῷ Πέτρῳ ὅτι Προάγει ὑμᾶς εἰς τὴν Γαλιλαίαν· ἐκεῖ αὐτὸν ὄψεσθε, καθὼς εἶπεν ὑμῖν.","καὶ ταχὺ πορευθεῖσαι εἴπατε τοῖς μαθηταῖς αὐτοῦ ὅτι Ἠγέρθη ἀπὸ τῶν νεκρῶν, καὶ ἰδοὺ προάγει ὑμᾶς εἰς τὴν Γαλιλαίαν, ἐκεῖ αὐτὸν ὄψεσθε· ἰδοὺ εἶπον ὑμῖν."
